hid,jtid,rid,duration,itime,otime
11,17,4,170.42233811757717,2020-01-08 10:27:47.449621,2020-01-08 10:30:37.871959
3,3,7,63.10018498253594,2020-01-08 10:27:55.516105,2020-01-08 10:28:58.616290
0,1,9,90.07598073488653,2020-01-08 10:32:08.079816,2020-01-08 10:33:38.155797
3,3,7,681.3382882768122,2020-01-08 11:00:14,2020-01-08 11:11:35.338288
1,1,6,697.7201027542358,2020-01-08 11:00:27,2020-01-08 11:12:04.720103
12,17,7,151.81727666478315,2020-01-08 11:00:42,2020-01-08 11:03:13.817277
11,17,4,259.3619316818101,2020-01-08 11:00:42,2020-01-08 11:05:01.361932
8,11,8,70.62541745351234,2020-01-08 11:02:18,2020-01-08 11:03:28.625417
12,17,7,418.03059811469967,2020-01-08 11:11:54.469449,2020-01-08 11:18:52.500047
1,1,6,116.44676159061521,2020-01-08 11:15:47.786208,2020-01-08 11:17:44.232970
3,3,7,915.5785826837529,2020-01-08 11:17:26.541565,2020-01-08 11:32:42.120148
11,17,3,131.73675680571105,2020-01-08 11:17:39.768039,2020-01-08 11:19:51.504796
12,17,9,196.88053375887102,2020-01-08 11:23:37.938898,2020-01-08 11:26:54.819432
8,11,8,151.8671308761238,2020-01-08 11:28:19.753726,2020-01-08 11:30:51.620857
1,1,9,116.47451269909803,2020-01-08 11:30:02.572416,2020-01-08 11:31:59.046929
11,17,3,197.5971934445769,2020-01-08 11:33:35.536078,2020-01-08 11:36:53.133271
12,17,7,99.39379660904406,2020-01-08 11:34:37.408347,2020-01-08 11:36:16.802144
7,10,0,120.43902617420898,2020-01-08 12:00:43,2020-01-08 12:02:43.439026
5,8,5,839.6118399470452,2020-01-08 12:00:47,2020-01-08 12:14:46.611840
2,2,6,1048.5732585263208,2020-01-08 12:01:01,2020-01-08 12:18:29.573259
3,3,7,442.5489023499378,2020-01-08 12:01:13,2020-01-08 12:08:35.548902
4,7,8,272.7583376313447,2020-01-08 12:01:16,2020-01-08 12:05:48.758338
12,17,6,224.16722127641182,2020-01-08 12:01:34,2020-01-08 12:05:18.167221
11,17,3,227.30991701974884,2020-01-08 12:02:14,2020-01-08 12:06:01.309917
2,2,6,679.0006185563554,2020-01-08 12:16:42.213061,2020-01-08 12:28:01.213680
5,8,5,667.4964035531967,2020-01-08 12:18:26.445878,2020-01-08 12:29:33.942282
4,7,5,482.3354684685494,2020-01-08 12:24:05.453097,2020-01-08 12:32:07.788565
3,3,7,325.60769670237306,2020-01-08 12:25:05.921700,2020-01-08 12:30:31.529397
11,17,4,259.94814250358746,2020-01-08 12:25:58.370970,2020-01-08 12:30:18.319113
7,10,0,291.57719240461023,2020-01-08 12:26:50.991891,2020-01-08 12:31:42.569083
12,17,6,195.6505117491595,2020-01-08 12:27:13.091133,2020-01-08 12:30:28.741645
12,17,7,80.20412145733577,2020-01-08 13:00:01,2020-01-08 13:01:21.204121
1,1,9,683.6154122713692,2020-01-08 13:00:12,2020-01-08 13:11:35.615412
3,3,7,589.660199160295,2020-01-08 13:00:19,2020-01-08 13:10:08.660199
2,2,6,80.79406229185119,2020-01-08 13:00:24,2020-01-08 13:01:44.794062
4,7,1,320.80952034191745,2020-01-08 13:01:01,2020-01-08 13:06:21.809520
11,17,4,97.05680145354216,2020-01-08 13:01:23,2020-01-08 13:03:00.056801
0,1,9,557.5478698872347,2020-01-08 13:01:39,2020-01-08 13:10:56.547870
2,2,6,1179.580010618973,2020-01-08 13:04:52.828057,2020-01-08 13:24:32.408068
2,2,6,150.70490473461427,2020-01-08 13:09:28.656114,2020-01-08 13:11:59.361019
2,2,6,1081.6087941158123,2020-01-08 13:14:14.484171,2020-01-08 13:32:16.092965
1,1,6,387.98074195707545,2020-01-08 13:21:53.201923,2020-01-08 13:28:21.182665
0,1,9,90.06666551021272,2020-01-08 13:24:38.192732,2020-01-08 13:26:08.259398
3,3,7,183.69775705046612,2020-01-08 13:25:13.321022,2020-01-08 13:28:17.018779
12,17,5,586.7808467793988,2020-01-08 13:25:48.507516,2020-01-08 13:35:35.288363
11,17,4,516.1417927568076,2020-01-08 13:26:18.400703,2020-01-08 13:34:54.542496
4,7,8,154.48686525686585,2020-01-08 13:26:50.351807,2020-01-08 13:29:24.838672
12,17,5,224.1243009057765,2020-01-08 14:01:58,2020-01-08 14:05:42.124301
12,17,4,67.14830539267403,2020-01-08 14:29:21.363697,2020-01-08 14:30:28.512002
3,3,7,63.04783213746607,2020-01-08 15:00:22,2020-01-08 15:01:25.047832
11,17,4,132.70771553076656,2020-01-08 15:01:07,2020-01-08 15:03:19.707716
1,1,9,90.75721046809299,2020-01-08 15:01:37,2020-01-08 15:03:07.757210
3,3,7,691.8619058876691,2020-01-08 15:15:13.380622,2020-01-08 15:26:45.242528
1,1,6,227.14598874568162,2020-01-08 15:29:00.048400,2020-01-08 15:32:47.194389
3,3,7,275.94839715909615,2020-01-08 15:29:15.761244,2020-01-08 15:33:51.709641
11,17,3,61.528873691412535,2020-01-08 15:30:55.881705,2020-01-08 15:31:57.410579
4,7,1,88.25339542054624,2020-01-08 16:00:22,2020-01-08 16:01:50.253395
1,1,9,300.1232789472374,2020-01-08 16:00:29,2020-01-08 16:05:29.123279
11,17,4,622.1738651090272,2020-01-08 16:00:36,2020-01-08 16:10:58.173865
7,10,0,172.81522812252555,2020-01-08 16:01:08,2020-01-08 16:04:00.815228
12,17,7,67.6874825660822,2020-01-08 16:01:16,2020-01-08 16:02:23.687483
4,7,1,204.9427121350947,2020-01-08 16:09:07.924903,2020-01-08 16:12:32.867615
11,17,3,552.0577283593336,2020-01-08 16:13:07.020738,2020-01-08 16:22:19.078466
1,1,6,1349.4190010539717,2020-01-08 16:16:19.228860,2020-01-08 16:38:48.647861
4,7,8,724.2997959946466,2020-01-08 16:18:04.849806,2020-01-08 16:30:09.149602
11,17,4,259.706193429149,2020-01-08 16:24:06.041476,2020-01-08 16:28:25.747669
4,7,8,470.8044842417582,2020-01-08 16:26:37.774709,2020-01-08 16:34:28.579193
12,17,4,194.9030268708469,2020-01-08 16:27:49.704745,2020-01-08 16:31:04.607772
7,10,0,76.09570097310633,2020-01-08 16:30:19.544535,2020-01-08 16:31:35.640236
3,3,7,418.1325993920783,2020-01-08 17:00:09,2020-01-08 17:07:07.132599
4,7,1,132.31045012171694,2020-01-08 17:00:10,2020-01-08 17:02:22.310450
7,10,0,1438.6113597391395,2020-01-08 17:00:35,2020-01-08 17:24:33.611360
11,17,3,503.35033852706664,2020-01-08 17:00:51,2020-01-08 17:09:14.350339
12,17,5,404.18904860987357,2020-01-08 17:01:17,2020-01-08 17:08:01.189049
7,10,0,936.9066335428921,2020-01-08 17:11:07.241003,2020-01-08 17:26:44.147637
11,17,4,116.0506504536514,2020-01-08 17:12:36.653234,2020-01-08 17:14:32.703884
12,17,9,611.1916241845984,2020-01-08 17:14:22.050551,2020-01-08 17:24:33.242175
3,3,7,391.9110989620685,2020-01-08 17:15:35.340703,2020-01-08 17:22:07.251802
11,17,3,80.24918752880204,2020-01-08 17:23:22.306468,2020-01-08 17:24:42.555656
12,17,0,193.46767463254668,2020-01-08 17:27:17.101102,2020-01-08 17:30:30.568777
4,7,5,206.53223065805182,2020-01-08 17:28:54.578660,2020-01-08 17:32:21.110891
3,3,7,148.9341914568053,2020-01-08 17:29:20.681406,2020-01-08 17:31:49.615597
11,17,4,113.73688749979365,2020-01-08 17:35:48.959702,2020-01-08 17:37:42.696589
12,17,1,222.94714487455443,2020-01-08 18:00:04,2020-01-08 18:03:46.947145
0,1,9,197.2642996258008,2020-01-08 18:00:25,2020-01-08 18:03:42.264300
4,7,5,236.33199741660525,2020-01-08 18:00:50,2020-01-08 18:04:46.331997
7,10,0,1145.5391131134577,2020-01-08 18:00:53,2020-01-08 18:19:58.539113
1,1,9,413.92922083126484,2020-01-08 18:01:34,2020-01-08 18:08:27.929221
11,17,3,99.20004171125547,2020-01-08 18:01:38,2020-01-08 18:03:17.200042
7,10,0,533.6443825012361,2020-01-08 18:10:14.540399,2020-01-08 18:19:08.184782
0,1,9,71.82769535781115,2020-01-08 18:16:41.802728,2020-01-08 18:17:53.630423
7,10,0,146.19530686984058,2020-01-08 18:20:06.080798,2020-01-08 18:22:32.276105
11,17,3,502.5153856778065,2020-01-08 18:25:09.142286,2020-01-08 18:33:31.657672
1,1,6,227.25171590988685,2020-01-08 18:26:25.409532,2020-01-08 18:30:12.661248
4,7,8,384.8856106111761,2020-01-08 18:27:16.391196,2020-01-08 18:33:41.276807
12,17,2,115.821350872108,2020-01-08 18:29:06.615752,2020-01-08 18:31:02.437103
0,1,2,535.499820640485,2020-01-08 18:32:31.605456,2020-01-08 18:41:27.105277
3,3,5,599.4141972816735,2020-01-09 07:00:57,2020-01-09 07:10:56.414197
1,1,2,411.57886727425125,2020-01-09 07:01:26,2020-01-09 07:08:17.578867
2,2,7,420.0752302716625,2020-01-09 07:01:46,2020-01-09 07:08:46.075230
11,17,9,98.19374770361348,2020-01-09 07:02:08,2020-01-09 07:03:46.193748
12,17,3,194.40729761690807,2020-01-09 07:02:13,2020-01-09 07:05:27.407298
1,1,2,835.7057083328793,2020-01-09 07:19:57.357712,2020-01-09 07:33:53.063420
3,3,1,203.84829022913704,2020-01-09 07:23:33.368756,2020-01-09 07:26:57.217046
12,17,3,483.85295433335534,2020-01-09 07:25:43.869874,2020-01-09 07:33:47.722828
2,2,8,149.05240634338557,2020-01-09 07:27:38.436182,2020-01-09 07:30:07.488588
11,17,9,265.42617656274996,2020-01-09 07:28:06.190038,2020-01-09 07:32:31.616215
12,17,3,224.44552412034102,2020-01-09 08:00:26,2020-01-09 08:04:10.445524
0,1,6,351.55164954366273,2020-01-09 08:00:40,2020-01-09 08:06:31.551650
12,17,3,541.3323289335583,2020-01-09 08:08:46.349512,2020-01-09 08:17:47.681841
0,1,5,197.5405911229782,2020-01-09 08:17:11.327395,2020-01-09 08:20:28.867986
12,17,3,313.88765833035546,2020-01-09 08:18:10.699024,2020-01-09 08:23:24.586682
12,17,3,422.93644106158115,2020-01-09 08:26:14.048536,2020-01-09 08:33:16.984977
0,1,6,226.92557412925123,2020-01-09 08:32:14.654790,2020-01-09 08:36:01.580364
11,17,9,68.20163942351812,2020-01-09 09:00:13,2020-01-09 09:01:21.201639
2,2,6,1210.1654047310847,2020-01-09 09:00:41,2020-01-09 09:20:51.165405
4,7,8,488.75533681394586,2020-01-09 09:01:11,2020-01-09 09:09:19.755337
5,8,0,265.0609451478731,2020-01-09 09:01:25,2020-01-09 09:05:50.060945
1,1,2,144.89521291877043,2020-01-09 09:02:10,2020-01-09 09:04:34.895213
2,2,8,82.66980661154635,2020-01-09 09:20:42.582394,2020-01-09 09:22:05.252201
4,7,8,550.0909278010149,2020-01-09 09:23:09.576868,2020-01-09 09:32:19.667796
5,8,9,368.49179085126707,2020-01-09 09:26:00.223632,2020-01-09 09:32:08.715423
1,1,7,422.0253529198953,2020-01-09 09:26:10.539717,2020-01-09 09:33:12.565070
11,17,9,313.0590462018048,2020-01-09 09:27:56.369657,2020-01-09 09:33:09.428703
6,8,4,484.6228609036621,2020-01-09 10:00:03,2020-01-09 10:08:07.622861
12,17,3,532.4591101244284,2020-01-09 10:00:17,2020-01-09 10:09:09.459110
1,1,2,581.3524016078502,2020-01-09 10:00:45,2020-01-09 10:10:26.352402
5,8,0,140.77630485694488,2020-01-09 10:02:08,2020-01-09 10:04:28.776305
6,8,4,1169.8309196075822,2020-01-09 10:09:08.009233,2020-01-09 10:28:37.840153
12,17,3,174.69993014882792,2020-01-09 10:16:10.401330,2020-01-09 10:19:05.101260
6,8,3,301.51852043596494,2020-01-09 10:18:43.018466,2020-01-09 10:23:44.536986
1,1,6,294.014066372012,2020-01-09 10:24:56.316766,2020-01-09 10:29:50.330832
5,8,0,335.70308819021403,2020-01-09 10:27:35.760303,2020-01-09 10:33:11.463391
12,17,3,116.63697036939428,2020-01-09 10:31:18.802660,2020-01-09 10:33:15.439630
1,1,6,223.64413201778746,2020-01-09 11:00:21,2020-01-09 11:04:04.644132
3,3,1,144.44555950926448,2020-01-09 11:00:44,2020-01-09 11:03:08.445560
12,17,3,260.7483148016886,2020-01-09 11:01:18,2020-01-09 11:05:38.748315
11,17,9,150.76852966919714,2020-01-09 11:02:13,2020-01-09 11:04:43.768530
4,7,5,208.2839794964557,2020-01-09 11:02:14,2020-01-09 11:05:42.283979
5,8,0,124.62636725133098,2020-01-09 11:02:14,2020-01-09 11:04:18.626367
1,1,7,298.610719672137,2020-01-09 11:12:22.751579,2020-01-09 11:17:21.362299
3,3,1,144.9246207408515,2020-01-09 11:18:20.484481,2020-01-09 11:20:45.409102
1,1,2,981.4904105716057,2020-01-09 11:24:18.503158,2020-01-09 11:40:39.993569
4,7,5,208.37403990966672,2020-01-09 11:26:48.670990,2020-01-09 11:30:17.045030
11,17,9,386.12782306270697,2020-01-09 11:28:01.551824,2020-01-09 11:34:27.679647
12,17,3,132.64080752503676,2020-01-09 11:28:41.305439,2020-01-09 11:30:53.946247
5,8,9,128.14430606010853,2020-01-09 11:29:34.614663,2020-01-09 11:31:42.758969
3,3,8,108.17637800539373,2020-01-09 11:35:50.968962,2020-01-09 11:37:39.145340
11,17,9,149.4099353773129,2020-01-09 12:00:16,2020-01-09 12:02:45.409935
7,10,4,296.013840990717,2020-01-09 12:00:27,2020-01-09 12:05:23.013841
1,1,7,565.6679062744946,2020-01-09 12:00:38,2020-01-09 12:10:03.667906
1,1,6,225.96122572886847,2020-01-09 12:11:06.115080,2020-01-09 12:14:52.076306
7,10,4,77.84927179478291,2020-01-09 12:17:24.236714,2020-01-09 12:18:42.085986
1,1,2,837.0256270686732,2020-01-09 12:22:40.230160,2020-01-09 12:36:37.255787
11,17,9,132.41167064398843,2020-01-09 12:28:00.089197,2020-01-09 12:30:12.500868
7,10,4,96.42674671414107,2020-01-09 12:34:57.473428,2020-01-09 12:36:33.900175
3,3,1,76.68141625561731,2020-01-09 13:00:28,2020-01-09 13:01:44.681416
1,1,6,705.265560860411,2020-01-09 13:01:06,2020-01-09 13:12:51.265561
4,7,8,378.99452330598183,2020-01-09 13:01:27,2020-01-09 13:07:45.994523
1,1,6,1028.7261001449472,2020-01-09 13:16:55.004169,2020-01-09 13:34:03.730269
4,7,7,547.0217387639921,2020-01-09 13:24:11.991869,2020-01-09 13:33:19.013608
3,3,5,440.34999220731237,2020-01-09 13:27:22.484296,2020-01-09 13:34:42.834288
11,17,9,225.26132385150532,2020-01-09 14:00:04,2020-01-09 14:03:49.261324
0,1,5,361.7653924022122,2020-01-09 14:00:28,2020-01-09 14:06:29.765392
3,3,8,143.71856161984033,2020-01-09 14:00:38,2020-01-09 14:03:01.718562
0,1,5,88.96162553827284,2020-01-09 14:08:25.868613,2020-01-09 14:09:54.830239
3,3,5,644.2651216243808,2020-01-09 14:12:23.231777,2020-01-09 14:23:07.496899
0,1,6,822.7322437164901,2020-01-09 14:16:55.737226,2020-01-09 14:30:38.469470
11,17,9,1342.1348435552925,2020-01-09 14:17:36.301916,2020-01-09 14:39:58.436760
3,3,5,666.3209870359849,2020-01-09 14:24:51.463554,2020-01-09 14:35:57.784541
0,1,5,347.06628533605306,2020-01-09 14:25:18.605839,2020-01-09 14:31:05.672124
4,7,7,316.46367321988214,2020-01-09 15:00:58,2020-01-09 15:06:14.463673
3,3,1,663.1461434914805,2020-01-09 15:02:07,2020-01-09 15:13:10.146143
4,7,5,674.8443697954557,2020-01-09 15:22:02.345978,2020-01-09 15:33:17.190348
3,3,8,323.6971482031571,2020-01-09 15:23:55.578354,2020-01-09 15:29:19.275502
12,17,3,2467.9237845769235,2020-01-09 16:00:02,2020-01-09 16:41:09.923785
12,17,3,80.9548118947913,2020-01-09 16:01:14.146495,2020-01-09 16:02:35.101307
4,7,7,384.6494243080235,2020-01-09 16:01:21,2020-01-09 16:07:45.649424
1,1,7,347.35967165442185,2020-01-09 16:01:25,2020-01-09 16:07:12.359672
12,17,3,548.792227567219,2020-01-09 16:02:20.292990,2020-01-09 16:11:29.085218
12,17,3,225.74319419955842,2020-01-09 16:03:29.439485,2020-01-09 16:07:15.182679
4,7,5,109.68373170725893,2020-01-09 16:15:06.233373,2020-01-09 16:16:55.917105
1,1,2,193.01469877277174,2020-01-09 16:26:35.812815,2020-01-09 16:29:48.827514
4,7,7,470.9667239246711,2020-01-09 16:29:25.466746,2020-01-09 16:37:16.433470
6,8,3,446.08357475461617,2020-01-09 17:00:36,2020-01-09 17:08:02.083575
7,10,8,678.3601572859236,2020-01-09 17:00:39,2020-01-09 17:11:57.360157
8,11,0,231.99716253698645,2020-01-09 17:00:50,2020-01-09 17:04:41.997163
11,17,9,197.46562472636924,2020-01-09 17:00:51,2020-01-09 17:04:08.465625
0,1,6,426.65253804488736,2020-01-09 17:02:01,2020-01-09 17:09:07.652538
11,17,9,260.47220352725463,2020-01-09 17:17:21.210191,2020-01-09 17:21:41.682395
6,8,3,582.3808684931867,2020-01-09 17:21:52.767778,2020-01-09 17:31:35.148646
0,1,5,718.7334985243791,2020-01-09 17:21:53.306982,2020-01-09 17:33:52.040481
7,10,8,76.46606315030361,2020-01-09 17:24:01.586890,2020-01-09 17:25:18.052953
8,11,5,398.9853617420239,2020-01-09 17:25:21.508738,2020-01-09 17:32:00.494100
11,17,9,225.43159884078636,2020-01-09 17:33:16.420382,2020-01-09 17:37:01.851981
11,17,9,559.9858786775826,2020-01-09 18:00:16,2020-01-09 18:09:35.985879
1,1,7,580.3736811107267,2020-01-09 18:00:28,2020-01-09 18:10:08.373681
4,7,7,655.0575817466768,2020-01-09 18:00:40,2020-01-09 18:11:35.057582
12,17,3,435.0018896912289,2020-01-09 18:01:26,2020-01-09 18:08:41.001890
0,1,6,350.73807324505833,2020-01-09 18:01:48,2020-01-09 18:07:38.738073
1,1,7,416.9223910625329,2020-01-09 18:13:59.801650,2020-01-09 18:20:56.724041
12,17,3,357.7183038998274,2020-01-09 18:15:35.482997,2020-01-09 18:21:33.201301
0,1,5,502.009511852436,2020-01-09 18:23:52.626207,2020-01-09 18:32:14.635719
4,7,8,110.80079652597325,2020-01-09 18:24:51.070811,2020-01-09 18:26:41.871608
11,17,9,150.83444048949278,2020-01-09 18:26:00.589840,2020-01-09 18:28:31.424280
1,1,6,89.29897834343392,2020-01-09 18:28:21.603300,2020-01-09 18:29:50.902278
12,17,3,150.83081549474406,2020-01-09 18:29:53.965994,2020-01-09 18:32:24.796809
1,1,6,564.8717685313751,2020-01-10 07:00:18,2020-01-10 07:09:42.871769
11,17,1,463.24793843946946,2020-01-10 07:00:35,2020-01-10 07:08:18.247938
4,7,9,376.93496334237307,2020-01-10 07:01:26,2020-01-10 07:07:42.934963
12,17,1,410.24359120684244,2020-01-10 07:01:41,2020-01-10 07:08:31.243591
11,17,1,416.4535653910396,2020-01-10 07:07:47.720819,2020-01-10 07:14:44.174384
11,17,1,386.9041426767486,2020-01-10 07:14:42.441638,2020-01-10 07:21:09.345781
4,7,2,786.4116402506306,2020-01-10 07:22:01.326698,2020-01-10 07:35:07.738338
11,17,5,590.5110777760245,2020-01-10 07:22:20.162457,2020-01-10 07:32:10.673535
12,17,8,393.5384853292718,2020-01-10 07:24:50.108962,2020-01-10 07:31:23.647447
1,1,6,71.01650011734723,2020-01-10 07:24:52.055866,2020-01-10 07:26:03.072366
1,1,6,70.853885074986,2020-01-10 08:00:05,2020-01-10 08:01:15.853885
10,12,2,1215.9979629915197,2020-01-10 08:01:05,2020-01-10 08:21:20.997963
11,17,1,193.81118476247937,2020-01-10 08:01:59,2020-01-10 08:05:12.811185
1,1,3,456.33629035674875,2020-01-10 08:07:23.855441,2020-01-10 08:15:00.191731
1,1,3,951.5754628498714,2020-01-10 08:15:03.710882,2020-01-10 08:30:55.286345
10,12,2,244.5572295441827,2020-01-10 08:18:43.722404,2020-01-10 08:22:48.279634
1,1,6,353.8125970160552,2020-01-10 08:22:08.566323,2020-01-10 08:28:02.378920
11,17,1,317.7723125828962,2020-01-10 08:28:14.208251,2020-01-10 08:33:31.980564
7,10,9,1734.0189185100521,2020-01-10 09:00:25,2020-01-10 09:29:19.018919
1,1,3,784.6648191490038,2020-01-10 09:00:33,2020-01-10 09:13:37.664819
4,7,2,235.06509928721476,2020-01-10 09:00:45,2020-01-10 09:04:40.065099
3,3,5,416.8672123674242,2020-01-10 09:01:05,2020-01-10 09:08:01.867212
11,17,1,202.47309735590656,2020-01-10 09:01:49,2020-01-10 09:05:11.473097
12,17,8,227.12585729845614,2020-01-10 09:02:09,2020-01-10 09:05:56.125857
4,7,2,133.54967937558723,2020-01-10 09:11:07.900973,2020-01-10 09:13:21.450652
1,1,3,426.9496737881573,2020-01-10 09:12:24.805745,2020-01-10 09:19:31.755419
7,10,9,97.96499296371806,2020-01-10 09:16:03.008044,2020-01-10 09:17:40.973037
4,7,2,84.9321987924686,2020-01-10 09:22:39.801946,2020-01-10 09:24:04.734145
1,1,3,342.9682716478025,2020-01-10 09:22:56.611490,2020-01-10 09:28:39.579762
3,3,5,105.32822285365154,2020-01-10 09:27:38.902282,2020-01-10 09:29:24.230505
12,17,1,97.32082407372705,2020-01-10 09:28:02.776659,2020-01-10 09:29:40.097483
11,17,2,116.41077315128837,2020-01-10 09:28:08.558065,2020-01-10 09:30:04.968838
4,7,9,538.84913206326,2020-01-10 09:33:09.702919,2020-01-10 09:42:08.552051
12,17,8,98.75025113726329,2020-01-10 10:00:16,2020-01-10 10:01:54.750251
11,17,1,559.6621315466676,2020-01-10 10:00:55,2020-01-10 10:10:14.662132
1,1,3,143.74562413222455,2020-01-10 10:01:15,2020-01-10 10:03:38.745624
8,11,1,149.08936967025377,2020-01-10 10:01:34,2020-01-10 10:04:03.089370
7,10,9,246.71062358099627,2020-01-10 10:02:26,2020-01-10 10:06:32.710624
11,17,1,226.10522051306373,2020-01-10 10:24:20.116324,2020-01-10 10:28:06.221545
7,10,9,354.710922932413,2020-01-10 10:26:22.289227,2020-01-10 10:32:17.000150
8,11,1,482.3999553701543,2020-01-10 10:26:42.255337,2020-01-10 10:34:44.655292
1,1,3,373.94841205957465,2020-01-10 10:27:31.152982,2020-01-10 10:33:45.101394
12,17,8,266.80004707891294,2020-01-10 10:29:27.224851,2020-01-10 10:33:54.024898
12,17,1,193.93829807787938,2020-01-10 11:00:00,2020-01-10 11:03:13.938298
4,7,9,667.5224932630585,2020-01-10 11:01:06,2020-01-10 11:12:13.522493
11,17,1,404.8583569258326,2020-01-10 11:02:07,2020-01-10 11:08:51.858357
4,7,2,270.6556951610647,2020-01-10 11:12:19.559096,2020-01-10 11:16:50.214791
11,17,5,241.69631283222014,2020-01-10 11:24:47.722665,2020-01-10 11:28:49.418978
4,7,3,470.14452469094425,2020-01-10 11:25:31.118192,2020-01-10 11:33:21.262717
12,17,1,224.10156405010085,2020-01-10 11:28:46.980069,2020-01-10 11:32:31.081633
1,1,3,843.3112378051264,2020-01-10 12:00:28,2020-01-10 12:14:31.311238
12,17,8,226.98759101462758,2020-01-10 12:01:06,2020-01-10 12:04:52.987591
3,3,3,103.06780625805543,2020-01-10 12:01:16,2020-01-10 12:02:59.067806
11,17,2,114.66663561809443,2020-01-10 12:01:56,2020-01-10 12:03:50.666636
1,1,6,259.0750750809792,2020-01-10 12:09:04.412796,2020-01-10 12:13:23.487871
3,3,3,557.4474776034601,2020-01-10 12:13:49.982666,2020-01-10 12:23:07.430144
1,1,6,891.3752980103498,2020-01-10 12:18:11.825592,2020-01-10 12:33:03.200890
12,17,1,1159.512537752243,2020-01-10 12:20:14.749936,2020-01-10 12:39:34.262474
3,3,5,557.536719263883,2020-01-10 12:27:15.965332,2020-01-10 12:36:33.502051
11,17,1,114.69665854806394,2020-01-10 12:29:12.318353,2020-01-10 12:31:07.015012
12,17,1,82.35482034305555,2020-01-10 13:00:34,2020-01-10 13:01:56.354820
6,8,8,590.0237616450662,2020-01-10 13:00:40,2020-01-10 13:10:30.023762
3,3,5,718.5303070789123,2020-01-10 13:00:56,2020-01-10 13:12:54.530307
4,7,3,382.3632367348018,2020-01-10 13:02:15,2020-01-10 13:08:37.363237
4,7,9,384.44727334493047,2020-01-10 13:23:48.594745,2020-01-10 13:30:13.042018
3,3,5,74.9281628551838,2020-01-10 13:24:35.270765,2020-01-10 13:25:50.198928
6,8,8,122.256248005956,2020-01-10 13:25:24.859995,2020-01-10 13:27:27.116243
12,17,8,224.50796954558987,2020-01-10 13:29:52.568605,2020-01-10 13:33:37.076575
4,7,3,89.0111411143489,2020-01-10 14:00:00,2020-01-10 14:01:29.011141
12,17,8,560.9488370603083,2020-01-10 14:00:19,2020-01-10 14:09:39.948837
11,17,2,391.3373850092347,2020-01-10 14:01:04,2020-01-10 14:07:35.337385
1,1,6,90.01516370897117,2020-01-10 14:01:25,2020-01-10 14:02:55.015164
12,17,1,546.1534015713185,2020-01-10 14:12:46.275662,2020-01-10 14:21:52.429064
11,17,5,664.4628316532647,2020-01-10 14:22:29.099892,2020-01-10 14:33:33.562724
1,1,3,735.630505976232,2020-01-10 14:23:57.177165,2020-01-10 14:36:12.807671
12,17,8,242.07077579534456,2020-01-10 14:25:15.551324,2020-01-10 14:29:17.622100
4,7,9,313.88240432451727,2020-01-10 14:27:48.553227,2020-01-10 14:33:02.435631
4,7,9,543.9922766343395,2020-01-10 15:00:15,2020-01-10 15:09:18.992277
2,2,8,341.4334941470161,2020-01-10 15:01:18,2020-01-10 15:06:59.433494
12,17,8,81.7565995424306,2020-01-10 15:01:32,2020-01-10 15:02:53.756600
11,17,1,318.75077856905637,2020-01-10 15:02:22,2020-01-10 15:07:40.750779
4,7,9,1927.1435269390167,2020-01-10 15:10:02.432098,2020-01-10 15:42:09.575625
12,17,8,225.45821370044308,2020-01-10 15:16:15.375781,2020-01-10 15:20:00.833995
11,17,5,173.67596535180454,2020-01-10 15:27:02.786628,2020-01-10 15:29:56.462593
2,2,8,79.98265176758292,2020-01-10 15:28:36.291927,2020-01-10 15:29:56.274579
12,17,1,486.6578447553022,2020-01-10 15:31:13.751562,2020-01-10 15:39:20.409407
1,1,6,807.9482413380674,2020-01-10 16:00:38,2020-01-10 16:14:05.948241
7,10,9,1512.3782585310498,2020-01-10 16:01:21,2020-01-10 16:26:33.378259
11,17,2,394.6552634763485,2020-01-10 16:01:57,2020-01-10 16:08:31.655263
7,10,9,354.6491171984018,2020-01-10 16:15:06.486312,2020-01-10 16:21:01.135429
1,1,6,90.18460127008808,2020-01-10 16:24:17.933579,2020-01-10 16:25:48.118180
11,17,1,416.35303101609145,2020-01-10 16:25:28.495853,2020-01-10 16:32:24.848884
4,7,9,274.73325968003206,2020-01-10 17:00:20,2020-01-10 17:04:54.733260
11,17,2,265.3074298821996,2020-01-10 17:00:32,2020-01-10 17:04:57.307430
12,17,1,172.28421402290576,2020-01-10 17:01:35,2020-01-10 17:04:27.284214
2,2,8,80.17349092121837,2020-01-10 17:02:16,2020-01-10 17:03:36.173491
11,17,2,226.37290956083348,2020-01-10 17:17:09.240308,2020-01-10 17:20:55.613218
2,2,5,726.829711651343,2020-01-10 17:24:29.498399,2020-01-10 17:36:36.328111
4,7,3,131.41647767019276,2020-01-10 17:26:48.925131,2020-01-10 17:29:00.341609
12,17,1,313.73486771142643,2020-01-10 17:27:45.990459,2020-01-10 17:32:59.725327
11,17,1,224.59873518447174,2020-01-10 17:33:05.480616,2020-01-10 17:36:50.079351
9,12,8,490.2512523508176,2020-01-10 18:00:06,2020-01-10 18:08:16.251252
12,17,1,151.39594410388054,2020-01-10 18:00:43,2020-01-10 18:03:14.395944
1,1,6,115.21550881369326,2020-01-10 18:00:51,2020-01-10 18:02:46.215509
0,1,3,695.4848115637996,2020-01-10 18:01:51,2020-01-10 18:13:26.484812
