hid,jtid,rid,duration,itime,otime
50,30,7,206.51652422356688,2020-01-06 12:00:19,2020-01-06 12:03:45.516524
9,1,5,603.8242659604567,2020-01-06 12:00:21,2020-01-06 12:10:24.824266
0,1,3,779.0990570809196,2020-01-06 12:00:21,2020-01-06 12:13:20.099057
33,7,2,363.44140572778787,2020-01-06 12:00:23,2020-01-06 12:06:26.441406
13,1,7,664.6446609157678,2020-01-06 12:00:27,2020-01-06 12:11:31.644661
18,3,7,99.41918623695142,2020-01-06 12:00:48,2020-01-06 12:02:27.419186
22,5,4,803.8017935006764,2020-01-06 12:00:53,2020-01-06 12:14:16.801794
43,20,1,631.0043411626039,2020-01-06 12:01:25,2020-01-06 12:11:56.004341
5,1,5,329.5183128310897,2020-01-06 12:01:55,2020-01-06 12:07:24.518313
38,10,6,75.52589497252798,2020-01-06 12:01:57,2020-01-06 12:03:12.525895
10,1,2,389.80785251710824,2020-01-06 12:02:09,2020-01-06 12:08:38.807853
33,7,2,198.31563527644175,2020-01-06 12:08:02.247821,2020-01-06 12:11:20.563456
22,5,3,116.94668844893182,2020-01-06 12:10:23.864739,2020-01-06 12:12:20.811427
9,1,5,588.6599084629669,2020-01-06 12:11:43.869597,2020-01-06 12:21:32.529505
0,1,8,906.7603184556591,2020-01-06 12:16:09.070312,2020-01-06 12:31:15.830630
33,7,2,481.3544085383266,2020-01-06 12:16:10.495642,2020-01-06 12:24:11.850051
43,20,1,697.0006979145198,2020-01-06 12:19:47.997480,2020-01-06 12:31:24.998178
22,5,4,831.6573014349464,2020-01-06 12:21:23.729478,2020-01-06 12:35:15.386779
9,1,5,475.90703585724236,2020-01-06 12:21:47.739194,2020-01-06 12:29:43.646230
38,10,0,933.0602433660782,2020-01-06 12:22:24.706931,2020-01-06 12:37:57.767174
33,7,2,635.8972680140847,2020-01-06 12:24:06.743463,2020-01-06 12:34:42.640731
18,3,7,778.1845798964856,2020-01-06 12:24:14.198117,2020-01-06 12:37:12.382697
13,1,0,91.98834781212082,2020-01-06 12:24:28.683496,2020-01-06 12:26:00.671844
5,1,4,93.46572270944063,2020-01-06 12:26:49.507982,2020-01-06 12:28:22.973705
10,1,2,142.37536365006895,2020-01-06 12:27:40.908392,2020-01-06 12:30:03.283756
50,30,7,191.14906418476903,2020-01-06 12:28:44.167206,2020-01-06 12:31:55.316270
22,5,4,248.68199943989603,2020-01-06 13:00:09,2020-01-06 13:04:17.681999
15,2,8,1209.513173916915,2020-01-06 13:00:13,2020-01-06 13:20:22.513174
12,1,5,74.48637945346908,2020-01-06 13:00:17,2020-01-06 13:01:31.486379
51,33,6,629.0344876591772,2020-01-06 13:00:17,2020-01-06 13:10:46.034488
9,1,5,384.8485596418058,2020-01-06 13:00:25,2020-01-06 13:06:49.848560
41,20,0,136.74046513965254,2020-01-06 13:00:29,2020-01-06 13:02:45.740465
38,10,6,879.7818986657279,2020-01-06 13:00:35,2020-01-06 13:15:14.781899
1,1,5,767.7756784527903,2020-01-06 13:00:36,2020-01-06 13:13:23.775678
6,1,8,167.52277862290856,2020-01-06 13:00:41,2020-01-06 13:03:28.522779
2,1,7,295.87233154862395,2020-01-06 13:01:07,2020-01-06 13:06:02.872332
19,3,0,76.33521916028465,2020-01-06 13:01:23,2020-01-06 13:02:39.335219
10,1,2,117.01406000791665,2020-01-06 13:01:30,2020-01-06 13:03:27.014060
5,1,5,605.983958839849,2020-01-06 13:01:37,2020-01-06 13:11:42.983959
22,5,3,1469.9229218389778,2020-01-06 13:01:49.391700,2020-01-06 13:26:19.314622
18,3,7,820.4065753410523,2020-01-06 13:02:05,2020-01-06 13:15:45.406575
42,20,7,139.04629778521561,2020-01-06 13:02:18,2020-01-06 13:04:37.046298
22,5,3,1556.2199775027052,2020-01-06 13:03:44.783400,2020-01-06 13:29:41.003378
12,1,5,833.758541864448,2020-01-06 13:14:15.344217,2020-01-06 13:28:09.102759
38,10,0,980.5705324080147,2020-01-06 13:14:56.823784,2020-01-06 13:31:17.394316
41,20,3,266.3133455614947,2020-01-06 13:15:04.912466,2020-01-06 13:19:31.225812
15,2,8,617.0073985130399,2020-01-06 13:16:13.739714,2020-01-06 13:26:30.747113
1,1,3,382.4985887578697,2020-01-06 13:20:59.862866,2020-01-06 13:27:22.361455
18,3,7,170.09600570717362,2020-01-06 13:22:12.748709,2020-01-06 13:25:02.844715
51,33,8,259.9277921352709,2020-01-06 13:23:17.518860,2020-01-06 13:27:37.446652
10,1,2,817.7362375931415,2020-01-06 13:23:38.624851,2020-01-06 13:37:16.361089
19,3,2,714.582027251171,2020-01-06 13:23:45.541377,2020-01-06 13:35:40.123404
2,1,4,468.90411888157774,2020-01-06 13:23:56.611775,2020-01-06 13:31:45.515894
5,1,5,166.1544703895085,2020-01-06 13:24:36.930785,2020-01-06 13:27:23.085255
9,1,5,233.11068729954113,2020-01-06 13:26:57.020377,2020-01-06 13:30:50.131064
12,1,6,197.7224276921608,2020-01-06 13:28:12.688434,2020-01-06 13:31:30.410862
6,1,4,141.46377421797325,2020-01-06 13:28:28.506724,2020-01-06 13:30:49.970498
42,20,7,91.88103345997632,2020-01-06 13:28:30.536334,2020-01-06 13:30:02.417367
41,20,4,668.2087912726134,2020-01-06 13:28:57.824932,2020-01-06 13:40:06.033723
25,6,2,238.35999584755135,2020-01-06 14:00:02,2020-01-06 14:04:00.359996
11,1,0,279.6691274403016,2020-01-06 14:00:04,2020-01-06 14:04:43.669127
8,1,8,902.4312695795834,2020-01-06 14:00:04,2020-01-06 14:15:06.431270
5,1,4,75.00232387574665,2020-01-06 14:00:17,2020-01-06 14:01:32.002324
16,3,3,299.14786031050494,2020-01-06 14:00:32,2020-01-06 14:05:31.147860
19,3,5,77.49814013559076,2020-01-06 14:00:32,2020-01-06 14:01:49.498140
2,1,4,677.1527176562302,2020-01-06 14:00:48,2020-01-06 14:12:05.152718
17,3,3,619.6831068380469,2020-01-06 14:00:54,2020-01-06 14:11:13.683107
38,10,0,184.74825635515305,2020-01-06 14:01:04,2020-01-06 14:04:08.748256
6,1,4,457.881956201953,2020-01-06 14:01:45,2020-01-06 14:09:22.881956
4,1,2,143.07712479405936,2020-01-06 14:02:07,2020-01-06 14:04:30.077125
0,1,3,794.3481097645918,2020-01-06 14:02:10,2020-01-06 14:15:24.348110
33,7,2,195.37542458565247,2020-01-06 14:02:18,2020-01-06 14:05:33.375425
11,1,1,783.5759738797118,2020-01-06 14:06:47.013497,2020-01-06 14:19:50.589471
11,1,2,1318.7144070497363,2020-01-06 14:13:49.026994,2020-01-06 14:35:47.741401
17,3,8,97.03476230251195,2020-01-06 14:16:20.727706,2020-01-06 14:17:57.762468
38,10,6,143.42871672843523,2020-01-06 14:17:21.755608,2020-01-06 14:19:45.184325
2,1,1,809.8082992152034,2020-01-06 14:19:16.519492,2020-01-06 14:32:46.327791
8,1,8,471.3297023641408,2020-01-06 14:20:01.119514,2020-01-06 14:27:52.449216
6,1,0,587.9772713382876,2020-01-06 14:22:23.070386,2020-01-06 14:32:11.047657
0,1,3,93.804335656899,2020-01-06 14:23:11.923777,2020-01-06 14:24:45.728113
5,1,1,760.2127628188451,2020-01-06 14:24:13.392457,2020-01-06 14:36:53.605220
4,1,2,552.0504502176065,2020-01-06 14:24:18.436212,2020-01-06 14:33:30.486662
16,3,0,523.8395669438792,2020-01-06 14:24:28.506286,2020-01-06 14:33:12.345853
19,3,3,548.1672362171624,2020-01-06 14:26:05.167312,2020-01-06 14:35:13.334548
25,6,5,386.73261072318303,2020-01-06 14:26:10.453697,2020-01-06 14:32:37.186308
33,7,2,171.9184685103127,2020-01-06 14:28:46.353053,2020-01-06 14:31:38.271522
17,3,1,169.09901370586425,2020-01-06 14:30:45.455412,2020-01-06 14:33:34.554426
38,10,0,362.5562021510002,2020-01-06 14:32:55.511216,2020-01-06 14:38:58.067418
1,1,5,166.23608891233636,2020-01-06 15:00:24,2020-01-06 15:03:10.236089
12,1,7,837.2167779358318,2020-01-06 15:00:45,2020-01-06 15:14:42.216778
9,1,5,74.36584389717848,2020-01-06 15:00:49,2020-01-06 15:02:03.365844
19,3,4,299.85969835653907,2020-01-06 15:00:50,2020-01-06 15:05:49.859698
0,1,3,465.6240861094813,2020-01-06 15:00:53,2020-01-06 15:08:38.624086
37,10,3,573.2452151643048,2020-01-06 15:00:59,2020-01-06 15:10:32.245215
13,1,0,92.70765366495573,2020-01-06 15:01:12,2020-01-06 15:02:44.707654
38,10,6,760.5941253295824,2020-01-06 15:01:25,2020-01-06 15:14:05.594125
5,1,1,62.84723116117657,2020-01-06 15:01:34,2020-01-06 15:02:36.847231
9,1,5,582.0552241272305,2020-01-06 15:12:01.897451,2020-01-06 15:21:43.952675
37,10,3,184.50254701727098,2020-01-06 15:12:42.751634,2020-01-06 15:15:47.254181
0,1,3,801.2054721159022,2020-01-06 15:19:47.585221,2020-01-06 15:33:08.790693
38,10,6,604.234799121565,2020-01-06 15:20:00.585538,2020-01-06 15:30:04.820337
12,1,6,381.74672382152653,2020-01-06 15:21:14.518249,2020-01-06 15:27:36.264973
19,3,1,525.5687100962682,2020-01-06 15:23:32.285796,2020-01-06 15:32:17.854506
9,1,5,819.8865781037599,2020-01-06 15:23:48.794902,2020-01-06 15:37:28.681480
37,10,3,565.9973370412446,2020-01-06 15:25:29.503268,2020-01-06 15:34:55.500605
13,1,7,385.22306954582575,2020-01-06 15:26:21.034638,2020-01-06 15:32:46.257708
5,1,4,233.7517290122693,2020-01-06 15:28:09.700520,2020-01-06 15:32:03.452249
1,1,3,323.4049343557841,2020-01-06 15:28:12.179488,2020-01-06 15:33:35.584422
25,6,2,736.21077442933,2020-01-06 16:00:06,2020-01-06 16:12:22.210774
18,3,7,699.7732470358897,2020-01-06 16:00:34,2020-01-06 16:12:13.773247
33,7,2,516.7709824798866,2020-01-06 16:00:35,2020-01-06 16:09:11.770982
38,10,0,791.9617280945519,2020-01-06 16:00:44,2020-01-06 16:13:55.961728
9,1,5,757.235564832505,2020-01-06 16:00:45,2020-01-06 16:13:22.235565
10,1,2,117.04053577155992,2020-01-06 16:00:46,2020-01-06 16:02:43.040536
11,1,1,238.38002892553615,2020-01-06 16:00:46,2020-01-06 16:04:44.380029
19,3,2,223.77489849712063,2020-01-06 16:00:52,2020-01-06 16:04:35.774898
26,6,7,93.73890989640978,2020-01-06 16:01:03,2020-01-06 16:02:36.738910
39,10,4,980.5212783748244,2020-01-06 16:01:42,2020-01-06 16:18:02.521278
4,1,7,169.03230271427674,2020-01-06 16:01:59,2020-01-06 16:04:48.032303
17,3,8,97.76934232982005,2020-01-06 16:02:19,2020-01-06 16:03:56.769342
46,20,0,133.24021270134543,2020-01-06 16:02:22,2020-01-06 16:04:35.240213
9,1,5,141.53355189186126,2020-01-06 16:15:12.171260,2020-01-06 16:17:33.704812
10,1,2,235.10260259853933,2020-01-06 16:16:56.765610,2020-01-06 16:20:51.868213
39,10,3,458.87382074028835,2020-01-06 16:18:55.302450,2020-01-06 16:26:34.176271
19,3,1,926.9520019307643,2020-01-06 16:21:04.636550,2020-01-06 16:36:31.588552
38,10,6,346.30914258341664,2020-01-06 16:21:51.864565,2020-01-06 16:27:38.173708
25,6,5,272.82095299058653,2020-01-06 16:22:11.484136,2020-01-06 16:26:44.305089
18,3,7,77.60666300595294,2020-01-06 16:23:55.310045,2020-01-06 16:25:12.916708
26,6,7,687.465240639,2020-01-06 16:25:35.397925,2020-01-06 16:37:02.863166
33,7,2,147.93714886328337,2020-01-06 16:26:13.645934,2020-01-06 16:28:41.583083
46,20,5,329.18636647807375,2020-01-06 16:26:17.786710,2020-01-06 16:31:46.973076
4,1,2,168.2474944786837,2020-01-06 16:27:31.360101,2020-01-06 16:30:19.607595
9,1,5,144.71710469225033,2020-01-06 16:28:31.342520,2020-01-06 16:30:56.059625
17,3,8,256.3203404391136,2020-01-06 16:28:36.955159,2020-01-06 16:32:53.275499
11,1,2,73.96626880032828,2020-01-06 16:29:59.826851,2020-01-06 16:31:13.793120
10,1,2,455.5600302657222,2020-01-06 16:31:27.531220,2020-01-06 16:39:03.091250
5,1,5,603.0690054778441,2020-01-06 17:00:01,2020-01-06 17:10:04.069005
13,1,0,455.23862597137577,2020-01-06 17:00:17,2020-01-06 17:07:52.238626
6,1,8,74.14753662512797,2020-01-06 17:00:28,2020-01-06 17:01:42.147537
7,1,6,778.3472116061592,2020-01-06 17:00:35,2020-01-06 17:13:33.347212
28,6,3,455.2298709271985,2020-01-06 17:01:05,2020-01-06 17:08:40.229871
50,30,6,350.0152877501702,2020-01-06 17:01:10,2020-01-06 17:07:00.015288
15,2,8,616.4773628071415,2020-01-06 17:01:22,2020-01-06 17:11:38.477363
33,7,2,706.8903589284795,2020-01-06 17:01:25,2020-01-06 17:13:11.890359
3,1,6,93.76354558748703,2020-01-06 17:01:26,2020-01-06 17:02:59.763546
45,20,8,164.68247073571442,2020-01-06 17:01:31,2020-01-06 17:04:15.682471
11,1,2,233.0696785388504,2020-01-06 17:02:04,2020-01-06 17:05:57.069679
12,1,5,741.701135458612,2020-01-06 17:02:12,2020-01-06 17:14:33.701135
5,1,4,116.49127366221177,2020-01-06 17:16:21.899858,2020-01-06 17:18:18.391132
28,6,3,586.4112076539509,2020-01-06 17:21:30.179461,2020-01-06 17:31:16.590669
15,2,8,342.04075014183525,2020-01-06 17:22:30.740944,2020-01-06 17:28:12.781694
12,1,5,120.26864307215668,2020-01-06 17:23:48.015111,2020-01-06 17:25:48.283754
7,1,5,144.61803798137854,2020-01-06 17:24:09.517375,2020-01-06 17:26:34.135413
45,20,8,634.0124036331358,2020-01-06 17:25:01.652563,2020-01-06 17:35:35.664967
33,7,2,108.0369870147447,2020-01-06 17:25:14.536327,2020-01-06 17:27:02.573314
13,1,7,119.7066788196311,2020-01-06 17:25:22.527348,2020-01-06 17:27:22.234027
50,30,6,262.248884246665,2020-01-06 17:25:57.867914,2020-01-06 17:30:20.116798
11,1,1,168.26355168598758,2020-01-06 17:26:54.333385,2020-01-06 17:29:42.596937
3,1,3,326.90253506986267,2020-01-06 17:28:09.666960,2020-01-06 17:33:36.569495
6,1,0,275.2716433786558,2020-01-06 17:28:24.290410,2020-01-06 17:32:59.562053
5,1,5,168.740145473784,2020-01-06 17:31:22.799716,2020-01-06 17:34:11.539861
27,6,3,846.5326290906816,2020-01-06 18:00:20,2020-01-06 18:14:26.532629
43,20,1,613.3679106161686,2020-01-06 18:00:30,2020-01-06 18:10:43.367911
7,1,6,1132.2213081848029,2020-01-06 18:00:32,2020-01-06 18:19:24.221308
37,10,3,145.79211239839745,2020-01-06 18:00:44,2020-01-06 18:03:09.792112
12,1,5,94.56481719680583,2020-01-06 18:00:45,2020-01-06 18:02:19.564817
38,10,0,736.9909142400443,2020-01-06 18:00:47,2020-01-06 18:13:03.990914
39,10,3,447.36242091547166,2020-01-06 18:01:18,2020-01-06 18:08:45.362421
8,1,0,585.3956988651795,2020-01-06 18:01:27,2020-01-06 18:11:12.395699
4,1,4,116.61868454125009,2020-01-06 18:01:53,2020-01-06 18:03:49.618685
5,1,1,72.2196498662604,2020-01-06 18:02:24,2020-01-06 18:03:36.219650
27,6,5,703.2169069662599,2020-01-06 18:07:47.667101,2020-01-06 18:19:30.884008
7,1,5,276.0721547784765,2020-01-06 18:11:46.079877,2020-01-06 18:16:22.152032
27,6,5,695.2491609193745,2020-01-06 18:15:41.334202,2020-01-06 18:27:16.583363
39,10,6,1192.1102551536642,2020-01-06 18:17:15.263662,2020-01-06 18:37:07.373917
37,10,3,1019.212726464714,2020-01-06 18:20:41.497581,2020-01-06 18:37:40.710307
38,10,6,371.2584036768535,2020-01-06 18:22:41.875341,2020-01-06 18:28:53.133745
7,1,6,169.4669069239711,2020-01-06 18:22:42.159754,2020-01-06 18:25:31.626661
4,1,7,566.5586587987426,2020-01-06 18:24:27.411328,2020-01-06 18:33:53.969987
43,20,1,137.40543872385336,2020-01-06 18:24:54.613325,2020-01-06 18:27:12.018764
8,1,8,234.94339190196652,2020-01-06 18:25:24.830455,2020-01-06 18:29:19.773847
5,1,5,582.8782119385337,2020-01-06 18:26:13.451069,2020-01-06 18:35:56.329281
12,1,5,169.81852024703272,2020-01-06 18:29:12.808331,2020-01-06 18:32:02.626851
37,10,7,585.7808327924588,2020-01-07 07:00:13,2020-01-07 07:09:58.780833
33,7,6,307.71417025829294,2020-01-07 07:00:39,2020-01-07 07:05:46.714170
4,1,0,385.2541362794843,2020-01-07 07:00:40,2020-01-07 07:07:05.254136
50,30,8,195.07753842180227,2020-01-07 07:00:59,2020-01-07 07:04:14.077538
2,1,6,598.8193396942337,2020-01-07 07:01:03,2020-01-07 07:11:01.819340
0,1,0,233.93994020336484,2020-01-07 07:01:05,2020-01-07 07:04:58.939940
7,1,0,522.3261421915178,2020-01-07 07:01:45,2020-01-07 07:10:27.326142
9,1,5,387.1609365407656,2020-01-07 07:01:48,2020-01-07 07:08:15.160937
1,1,0,463.484082171897,2020-01-07 07:02:00,2020-01-07 07:09:43.484082
14,2,3,95.46075675668983,2020-01-07 07:02:01,2020-01-07 07:03:36.460757
4,1,4,388.43229296425795,2020-01-07 07:14:26.053301,2020-01-07 07:20:54.485594
2,1,6,324.38250937619335,2020-01-07 07:23:37.399075,2020-01-07 07:29:01.781584
37,10,7,226.00101626138616,2020-01-07 07:24:27.109075,2020-01-07 07:28:13.110091
9,1,5,322.7333445424543,2020-01-07 07:24:46.052859,2020-01-07 07:30:08.786204
7,1,0,141.27537614701646,2020-01-07 07:25:02.199241,2020-01-07 07:27:23.474617
1,1,3,96.05382331344238,2020-01-07 07:26:15.231047,2020-01-07 07:27:51.284870
33,7,6,265.8168274026858,2020-01-07 07:27:30.234501,2020-01-07 07:31:56.051328
14,2,2,286.45178832935125,2020-01-07 07:27:32.043727,2020-01-07 07:32:18.495515
0,1,8,198.63429571894633,2020-01-07 07:28:26.712882,2020-01-07 07:31:45.347178
50,30,7,75.55211588565062,2020-01-07 07:29:24.685173,2020-01-07 07:30:40.237289
4,1,0,279.15366797646425,2020-01-07 07:29:25.106602,2020-01-07 07:34:04.260270
13,1,8,200.76069984097498,2020-01-07 08:00:09,2020-01-07 08:03:29.760700
37,10,7,105.70027643850678,2020-01-07 08:00:35,2020-01-07 08:02:20.700276
3,1,7,200.5381240603417,2020-01-07 08:00:37,2020-01-07 08:03:57.538124
5,1,6,94.18195784489367,2020-01-07 08:01:32,2020-01-07 08:03:06.181958
34,8,4,108.29939486909258,2020-01-07 08:01:41,2020-01-07 08:03:29.299395
30,6,5,277.3826446793468,2020-01-07 08:01:44,2020-01-07 08:06:21.382645
8,1,8,234.19888596162903,2020-01-07 08:01:55,2020-01-07 08:05:49.198886
37,10,7,1801.3881324588629,2020-01-07 08:09:20.504177,2020-01-07 08:39:21.892309
13,1,4,73.49727812206072,2020-01-07 08:12:10.917623,2020-01-07 08:13:24.414901
37,10,7,101.39906030422893,2020-01-07 08:17:41.008354,2020-01-07 08:19:22.407414
13,1,4,95.57843470474965,2020-01-07 08:24:02.835246,2020-01-07 08:25:38.413681
34,8,6,769.5016220367613,2020-01-07 08:24:26.099492,2020-01-07 08:37:15.601114
8,1,6,389.8209309632954,2020-01-07 08:26:34.990092,2020-01-07 08:33:04.811023
30,6,3,237.5581769368673,2020-01-07 08:28:03.529589,2020-01-07 08:32:01.087766
5,1,5,236.59420088558232,2020-01-07 08:29:26.611921,2020-01-07 08:33:23.206122
3,1,5,143.65372836229713,2020-01-07 08:29:34.904074,2020-01-07 08:31:58.557802
13,1,8,466.4930965666854,2020-01-07 08:35:06.752869,2020-01-07 08:42:53.245966
39,10,0,754.216663051168,2020-01-07 09:00:06,2020-01-07 09:12:40.216663
0,1,6,143.41703663136752,2020-01-07 09:00:10,2020-01-07 09:02:33.417037
51,33,0,361.1149463082205,2020-01-07 09:00:21,2020-01-07 09:06:22.114946
13,1,4,170.3517768561127,2020-01-07 09:00:32,2020-01-07 09:03:22.351777
24,6,0,90.96718088334491,2020-01-07 09:00:46,2020-01-07 09:02:16.967181
28,6,6,388.91391120925795,2020-01-07 09:00:55,2020-01-07 09:07:23.913911
11,1,7,1008.3719306501202,2020-01-07 09:00:56,2020-01-07 09:17:44.371931
9,1,0,472.109077902823,2020-01-07 09:01:11,2020-01-07 09:09:03.109078
44,20,1,718.9130510375566,2020-01-07 09:01:16,2020-01-07 09:13:14.913051
37,10,7,560.5223098591923,2020-01-07 09:01:28,2020-01-07 09:10:48.522310
17,3,1,871.87492997875,2020-01-07 09:01:34,2020-01-07 09:16:05.874930
12,1,0,470.40220154781247,2020-01-07 09:01:35,2020-01-07 09:09:25.402202
31,6,5,94.91589386715908,2020-01-07 09:01:41,2020-01-07 09:03:15.915894
7,1,0,141.93320225207836,2020-01-07 09:02:13,2020-01-07 09:04:34.933202
11,1,8,323.6776509125036,2020-01-07 09:10:01.288489,2020-01-07 09:15:24.966140
13,1,4,466.21626547145246,2020-01-07 09:12:28.696942,2020-01-07 09:20:14.913207
9,1,0,381.5618219649804,2020-01-07 09:15:32.033866,2020-01-07 09:21:53.595688
17,3,1,797.2314480614442,2020-01-07 09:17:02.446811,2020-01-07 09:30:19.678259
24,6,0,70.22117555243233,2020-01-07 09:17:11.179529,2020-01-07 09:18:21.400705
51,33,0,173.20050637053004,2020-01-07 09:17:31.465466,2020-01-07 09:20:24.665972
39,10,0,727.1263054033043,2020-01-07 09:18:41.328516,2020-01-07 09:30:48.454821
12,1,5,793.4743751040199,2020-01-07 09:19:56.061712,2020-01-07 09:33:09.536087
44,20,1,519.7001633000173,2020-01-07 09:20:09.693393,2020-01-07 09:28:49.393556
11,1,8,509.0849521272889,2020-01-07 09:20:18.576978,2020-01-07 09:28:47.661930
0,1,8,856.4773088342965,2020-01-07 09:23:18.052827,2020-01-07 09:37:34.530136
13,1,4,798.3411318494047,2020-01-07 09:25:02.393884,2020-01-07 09:38:20.735016
28,6,6,326.87697412204943,2020-01-07 09:25:39.104557,2020-01-07 09:31:05.981531
37,10,7,227.90576725210482,2020-01-07 09:25:44.785961,2020-01-07 09:29:32.691728
7,1,0,574.0669963926591,2020-01-07 09:26:04.999901,2020-01-07 09:35:39.066897
31,6,5,281.8569721612255,2020-01-07 09:27:48.613567,2020-01-07 09:32:30.470539
9,1,0,169.22750222645632,2020-01-07 09:29:47.067732,2020-01-07 09:32:36.295234
51,33,0,106.28814941601169,2020-01-07 09:33:56.930932,2020-01-07 09:35:43.219081
24,6,0,381.273055675141,2020-01-07 09:35:03.359058,2020-01-07 09:41:24.632114
8,1,6,119.74803088382684,2020-01-07 10:00:02,2020-01-07 10:02:01.748031
37,10,7,583.2064147716643,2020-01-07 10:00:07,2020-01-07 10:09:50.206415
3,1,7,462.9408923493887,2020-01-07 10:00:08,2020-01-07 10:07:50.940892
10,1,7,167.62432935651572,2020-01-07 10:00:12,2020-01-07 10:02:59.624329
11,1,7,462.1062921433773,2020-01-07 10:00:13,2020-01-07 10:07:55.106292
38,10,2,74.45023457629978,2020-01-07 10:00:15,2020-01-07 10:01:29.450235
4,1,4,201.31822179331343,2020-01-07 10:00:19,2020-01-07 10:03:40.318222
33,7,6,284.444629674607,2020-01-07 10:00:37,2020-01-07 10:05:21.444630
15,2,0,1103.17449389596,2020-01-07 10:00:40,2020-01-07 10:19:03.174494
0,1,6,387.01786241213597,2020-01-07 10:00:45,2020-01-07 10:07:12.017862
22,5,1,1674.6617423951434,2020-01-07 10:00:45,2020-01-07 10:28:39.661742
17,3,1,303.74519298408103,2020-01-07 10:00:48,2020-01-07 10:05:51.745193
5,1,5,382.91433533530943,2020-01-07 10:00:53,2020-01-07 10:07:15.914335
7,1,0,565.9345620431016,2020-01-07 10:01:16,2020-01-07 10:10:41.934562
37,10,7,1313.2015136950142,2020-01-07 10:01:29.679963,2020-01-07 10:23:22.881477
19,3,7,695.5719513609498,2020-01-07 10:02:03,2020-01-07 10:13:38.571951
37,10,7,1172.8665786390047,2020-01-07 10:02:58.359926,2020-01-07 10:22:31.226505
37,10,7,184.00563980423297,2020-01-07 10:04:26.039889,2020-01-07 10:07:30.045529
11,1,8,718.6479647244544,2020-01-07 10:08:03.006775,2020-01-07 10:20:01.654740
15,2,0,98.04377239298408,2020-01-07 10:13:06.580812,2020-01-07 10:14:44.624584
22,5,3,341.08580389956836,2020-01-07 10:13:31.126227,2020-01-07 10:19:12.212031
7,1,0,327.3363183828634,2020-01-07 10:15:43.091312,2020-01-07 10:21:10.427630
11,1,8,117.37307229353225,2020-01-07 10:16:44.013550,2020-01-07 10:18:41.386622
33,7,2,69.20883983704528,2020-01-07 10:18:04.811891,2020-01-07 10:19:14.020731
17,3,1,710.7841088416433,2020-01-07 10:21:48.735349,2020-01-07 10:33:39.519458
4,1,4,876.7297853215439,2020-01-07 10:21:58.975996,2020-01-07 10:36:35.705781
19,3,7,120.56130279282105,2020-01-07 10:23:12.933373,2020-01-07 10:25:13.494676
10,1,4,799.7321755170834,2020-01-07 10:23:41.321748,2020-01-07 10:37:01.053924
5,1,6,592.0358564407568,2020-01-07 10:23:47.524904,2020-01-07 10:33:39.560760
11,1,8,385.84557043170696,2020-01-07 10:24:28.020325,2020-01-07 10:30:53.865895
3,1,7,236.20917777454594,2020-01-07 10:25:53.424965,2020-01-07 10:29:49.634143
15,2,6,96.03929859739861,2020-01-07 10:26:03.161624,2020-01-07 10:27:39.200923
0,1,6,201.2244941018349,2020-01-07 10:27:16.878822,2020-01-07 10:30:38.103316
8,1,4,326.0724867728929,2020-01-07 10:28:20.089741,2020-01-07 10:33:46.162228
38,10,2,99.83559079187316,2020-01-07 10:28:33.857087,2020-01-07 10:30:13.692678
7,1,0,117.45518208024514,2020-01-07 10:29:24.182624,2020-01-07 10:31:21.637806
33,7,6,105.91085610845337,2020-01-07 10:36:33.623782,2020-01-07 10:38:19.534638
6,1,8,200.81479003639046,2020-01-07 11:00:20,2020-01-07 11:03:40.814790
5,1,3,324.96896641731905,2020-01-07 11:00:24,2020-01-07 11:05:48.968966
23,6,7,451.7664939491663,2020-01-07 11:00:24,2020-01-07 11:07:55.766494
8,1,8,747.8239334599776,2020-01-07 11:00:35,2020-01-07 11:13:02.823933
25,6,2,383.9357150220371,2020-01-07 11:00:50,2020-01-07 11:07:13.935715
33,7,6,312.48686027694185,2020-01-07 11:00:59,2020-01-07 11:06:11.486860
10,1,4,232.89045533574802,2020-01-07 11:01:00,2020-01-07 11:04:52.890455
38,10,2,230.23646499924695,2020-01-07 11:01:30,2020-01-07 11:05:20.236465
0,1,0,169.09124228115041,2020-01-07 11:01:33,2020-01-07 11:04:22.091242
4,1,4,200.09946214017182,2020-01-07 11:01:44,2020-01-07 11:05:04.099462
39,10,0,757.1446825681421,2020-01-07 11:01:58,2020-01-07 11:14:35.144683
5,1,3,606.4470692875578,2020-01-07 11:06:20.692244,2020-01-07 11:16:27.139313
25,6,2,175.18574087880577,2020-01-07 11:09:59.781809,2020-01-07 11:12:54.967550
5,1,5,233.8130412198524,2020-01-07 11:11:56.384488,2020-01-07 11:15:50.197529
5,1,3,1008.0019456620272,2020-01-07 11:18:24.076732,2020-01-07 11:35:12.078678
25,6,2,513.9249107309794,2020-01-07 11:19:53.563618,2020-01-07 11:28:27.488529
38,10,2,736.9063793636016,2020-01-07 11:21:58.428578,2020-01-07 11:34:15.334957
39,10,0,147.77438762620037,2020-01-07 11:23:01.540465,2020-01-07 11:25:29.314853
8,1,8,73.83011218217656,2020-01-07 11:23:43.172977,2020-01-07 11:24:57.003089
4,1,0,610.1499781826417,2020-01-07 11:24:54.875280,2020-01-07 11:35:05.025258
10,1,7,468.53608980968585,2020-01-07 11:25:18.286727,2020-01-07 11:33:06.822817
23,6,6,238.6859420050134,2020-01-07 11:25:56.773782,2020-01-07 11:29:55.459724
